PMP,INDICE DE MANTENIMIENTO,SERVICIO,EQUIPO,MARCA,MODELO,SERIE,NIC,FRECUENCIA,MANTENIMIENTO INTERNO O MANTENIMIENTO EXTERNO O CONTRATO,PROVEEDOR,Inicio,Fín,FP,ESTADO,OBSERVACIONES
2025-1,12,IMAGENOLOGIA,Inyectora Medio de Contraste,BAYER,BAYER,60764873 201307,IM066-21,0,DADO DE BAJA,,,,,,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101553674,IM159-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555425,IM170-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555426,IM160-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555433,IM165-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555768,IM163-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555769,IM166-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555772,IM169-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555773,IM161-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101556714,IM162-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101556715,IM164-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101556717,IM168-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101562828,IM167-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217780,IM152-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217783,IM151-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217788,IM150-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217789,IM153-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2025-1,11,CDT - POLICLINICO DE UROLOGÍA,Lámpara Qx Simple,Maquet,Light led Lamp,AR010144,IM171-00,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,0,PABELLÓN CENTRAL,Lithoclast,EMS,Swiss LithoClast2,BG00326,IM044-00,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,0,PABELLÓN CENTRAL,Mesa Qx Traumatológica,MAQUET,YUNO,62,IM128-13,1,COMPRA DE SERVICIO,PV EQUIP,,,,2. SEM EN CURSO,
2025-1,15,PABELLÓN CENTRAL,Mesa Qx Universal,MAQUET,ALPHACLASSIC PRO 1118.06K0,10079,,1,COMPRA DE SERVICIO,PV EQUIP,,,,2. SEM EN CURSO,
2025-1,15,PABELLÓN CENTRAL,Mesa Qx Universal,MAQUET,ALPHACLASSIC PRO 1118.06K0,10082,IM123-12,1,COMPRA DE SERVICIO,PV EQUIP,,,,2. SEM EN CURSO,
2025-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,E03200093,IM149-00,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,F0620053,IM148-20,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,0,LABORATORIO,Microcentrífuga,BENCHMARK,C2417-E,F0820087,IM147-20,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,15,PABELLÓN CENTRAL,Microscopio Qx Neurocirugia-Otorrino,CARL ZEISS,OPMI VARIO,386438,IM049-05,1,COMPRA DE SERVICIO,QUALITEK,,,,2. SEM EN CURSO,
2025-1,11,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Microscopio Qx Otorrino,Kaps,Kaps,18155,IM048-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,Leica,DM 1000,297496-092007,IM055-00,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,Leica,DM 1000,306787-092008,IM056-00,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,Leica,DM 1000,306789-092008,,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2026-1,12,ANATOMIA PATOLOGICA,Microscopio Universal,Leica,DM1000LED,346091,,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2026-1,12,ANATOMIA PATOLOGICA,Microscopio Universal,Leica,DM3000LED,522073,IM053-22,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Microscopio Universal,LEICA,DM 1000,S/S,,1,COMPRA DE SERVICIO,GALENICA,,,,1. PENDIENTE,
2025-1,12,ANATOMIA PATOLOGICA,Micrótomo automático,Leica,AUTOCUT,2382,IM109-22,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,03. MARZO,4. EJECUTADO,
2025-1,12,ANATOMIA PATOLOGICA,Micrótomo automático,Leica,AUTOCUT,2388,IM108-22,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,03. MARZO,4. EJECUTADO,
2026-1,12,ANATOMIA PATOLOGICA,Micrótomo automático,Leica,AUTOCUT,2382,IM109-22,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,01. ENERO,1. PENDIENTE,
2026-1,12,ANATOMIA PATOLOGICA,Micrótomo automático,Leica,AUTOCUT,2388,IM108-22,1,GARANTIA,NEWPATH,01-01-2022,01-01-2025,01. ENERO,1. PENDIENTE,
2025-1,13,ANATOMIA PATOLOGICA,Montador de Láminas,Leica,HistoCore SPECTRA CV,584,IM057-23,1,GARANTIA,NEWPATH,30-06-2023,30-06-2026,06. JUNIO,4. EJECUTADO,
2026-1,13,ANATOMIA PATOLOGICA,Montador de Láminas,Leica,HistoCore SPECTRA CV,584,IM057-23,1,GARANTIA,NEWPATH,30-06-2023,30-03-2026,07. JULIO,1. PENDIENTE,
2025-1,12,LABORATORIO,Microscopio Universal,OLYMPUS,BX-43F,3E45263,,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,12,LABORATORIO,Microscopio Universal,OLYMPUS,CX41,SIN SERIE,,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,12,CDT - POLICLINICO DE CARDIOLOGIA,Test de esfuerzo,Welch Allyn Mortara - Hillrom Baxter,QSTRESS,123010001123,IM113-23,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,12,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Ultrasonoterapia combinada,ENRAF NONIUS,SONOPLUS 692,04.175,,1,COMPRA DE SERVICIO,ANDOVER,,,,2. SEM EN CURSO,
2025-1,12,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Ultratermia,ENRAF NONIUS,CURAPLUS 970,28559,,1,COMPRA DE SERVICIO,ANDOVER,,,,2. SEM EN CURSO,
2025-1,16,DENTAL,Unidad Dental,Olsen,QUALITY,10006060,IM019-22,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908103,IM012-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908104,IM011-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908105,IM016-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908106,IM018-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908108,IM013-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908109,IM014-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908113,IM020-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Fengdan,BZ636,1908114,IM015-19,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016127498,IM010-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016127532,IM008-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Kavi,Unik,2016129729,IM009-21,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,16,DENTAL,Unidad Dental,Dabi Atlante,Croma,500000565180,IM017-22,1,PENDIENTE,SERGIO ZEBALLOS,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F2K24444A,IM022-17,0,DADO DE BAJA,,,,,,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F6D60421A,IM025-17,0,DADO DE BAJA,,,,,,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),Valleylab,FORCE FX8C,F6K50446A,IM027-17,0,DADO DE BAJA,,,,,,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ERBE,VIO 300D,11321494,IM021-18,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ERBE,ICC 80,C-1878,,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUS 400,A00BUBL0016 / A03BUBL0620,IM030-19,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUZ VISIÓN,A02BSAQ0035,IM036-18,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),ZERONE,ZEUZ VISIÓN,A02BSAQ0036,IM037-18,1,PENDIENTE,,,,,1. PENDIENTE,
2025-1,18,PABELLÓN CENTRAL,Unidad Electroquirúrgica (Electrobisturí),MEDTRONIC,XPS NEXUS,XP12305027,,1,COMODATO,,,,,,
2026-1,13,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Audiómetro,Interacoustics,AD629,912914,IM059-13,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,13,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Audiómetro,Interacoustics,AD629,937149,IM060-00,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,15,PEDIATRIA,Base Humidificadora,Fisher & Paykel,MR850ALU,230620623067,,1,COMPRA DE SERVICIO,MEDIPLEX,,,,1. PENDIENTE,
2026-1,15,PEDIATRIA,Base Humidificadora,Fisher & Paykel,MR850ALU,230620623068,,1,COMPRA DE SERVICIO,MEDIPLEX,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290202,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290203,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290208,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290209,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290212,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,CARDIOLOGÍA,Cama Electromecánica,Linet,Eleganza 2,20200290213,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290220,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290221,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290226,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Cama Electromecánica,Linet,Eleganza 2,20200290227,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,HRC,Cama Electromecánica Alta Complejidad,Linet,Multicare,20120049367,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120049392,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120056833,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120056841,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120056851,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120056861,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120059204,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,16,UNIDAD PACIENTE CRITICO (UPC),Cama Electromecánica Alta Complejidad,Linet,Multicare,20120059209,,1,COMPRA DE SERVICIO,HOFFMAN,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Campana de Flujo Laminar,NUVE,MN090,02-0178,IM110-00,1,INTERNO,EEMM,,,,1. PENDIENTE,
2026-1,14,CDT - POLICLINICO DE OFTALMOLOGIA,Campímetro computarizado,CARL ZEISS,HFA 3-860,860-10755,IM045-15,1,COMPRA DE SERVICIO,QUALITEK,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,Hettich,Rotofix 32A,0033501-04,IM134-00,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Centrífuga,Hettich,Rotofix 32A,0045993-05,IM132-22,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Centrífuga,Hettich,Rotofix 32A,0046557-05,IM133-22,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,THERMO,ST1 PLUS - MD,43098250,IM135-00,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,Eppendorf,5804 R,5805CK164465,IM145-00,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,WS,TD5,F2004344QS,,1,PENDIENTE,GRUPO BIOS,,,,1. PENDIENTE,
2026-1,13,INGENIERIA CLINICA Y EQUIPOS MEDICOS,Centrífuga,HETTICH,UNIVERSAL 320 R,00024929-01-00,IM141-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,LABORATORIO DE BIOLOGÍA MOLECULAR,Centrífuga,NUAIRE,C200E,19730903102,IM140-20,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,MEDICINA TRANSFUSIONAL,Centrífuga,GRIFOLS,DG Spin,320-0009065,IM136-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,MEDICINA TRANSFUSIONAL,Centrífuga,Thermo Fisher Scientific,Megafuge 1.0,40891044,IM137-21,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,THERMO,LEGEND MACH,40917842,IM139-18,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,MEDICINA TRANSFUSIONAL,Centrífuga,Thermo Fisher Scientific,Megafuge 1.0,40937899,IM138-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,THERMO,Sorvall ST-40,41509601,IM143-18,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,LABORATORIO,Centrífuga,WS,TD5,F2004330QS,IM144-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,0,MEDICINA TRANSFUSIONAL,Centrifuga - Lavadora de Glóbulos Rojos,HETTICH,ROTOLAVIT II,314,IM142-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,,LABORATORIO,Centrifuga refrigerada,Hettich,Rotina 420R,0011685-11,IM146-19,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,GINECOLOGIA Y OBSTETRICIA,Cuna de Procedimiento,Drager,BABYTHEM,ASDB-0055,IM116-00,0,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Electrocardiógrafo,Comen Medical,CM-300,30160620024G,IM089-24,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Electrocardiógrafo,Comen Medical,CM-300,30160620025G,IM088-24,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,SALUD MENTAL,Electrocardiógrafo,COMEN MEDICAL,CM-300,30160620027G,IM095-19,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Electrocardiógrafo,Comen Medical,CM-300,30160620030G,,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Electrocardiógrafo,Comen Medical,CM-300,30160620031G,IM090-24,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,URGENCIA ADULTO/PEDIÁTRICO,Electrocardiógrafo,Comen Medical,CM-300,30160620032G,IM091-24,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,12,NEUROCIRUGIA/NEUROLOGIA,Electroencefalógrafo Portátil,NATUS,TREXHD,8043N2861,IM106-20,1,COMPRA DE SERVICIO,ANDOVER,,,,1. PENDIENTE,
2026-1,12,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Equipo de Electroestimulación,Roundwhale,R-C101F,SIN SERIE 13,,1,COMPRA DE SERVICIO,,,,,1. PENDIENTE,
2026-1,13,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Equipo de Electroestimulación,ENRAF NONIUS,ENDOMED 982,13415,,1,COMPRA DE SERVICIO,ANDOVER,,,,1. PENDIENTE,
2026-1,13,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Equipo de Electroestimulación,ENRAF NONIUS,ENDOMED 982,13556,,1,COMPRA DE SERVICIO,ANDOVER,,,,1. PENDIENTE,
2026-1,15,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Equipo de Potenciales Evocados Auditivos (ECLIPSE EP25),Interacoustics,Eclipse,934416,IM061-19,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,0,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Equipo Láser Terapia,CHACTANOOGA,2779,1933,IM043-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Equipo Terapia Electroconvulsiva (TEC),"SOMATICS, LLC",THYMATRON SYSTEM IV,44146,,1,COMPRA DE SERVICIO,LUIS ROBERTO EMILIO SANDOVAL ORELLANA,,,,1. PENDIENTE,
2026-1,13,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Equipo TITAN,Interacoustics,Titan,926308,IM062-19,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,13,UNIDAD DE INTERVENCIÓN TERAPÉUTICA MULTIDISCIPLINARIA (REHABILITACIÓN),Espirómetro,MGC Diagnostics,CPFS/D - USB,220007271,IM046-00,1,COMPRA DE SERVICIO,PLUSMEDICAL,,,,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Estación macroscopía,Motech,GL105,5114,IM004-10,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,13,ANATOMIA PATOLOGICA,Estación macroscopía,Hiplaas,EVO-150,ME070-23,IM005-23,1,GARANTIA,PLUSMEDICAL,25-09-2023,25-09-2026,,1. PENDIENTE,
2026-1,17,PABELLÓN CENTRAL,Facoemulsificador,OPTIKON,R-EVOLUTION CR,38BG,IM039-22,0,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,12,LABORATORIO,Gabinete de Bioseguridad,CIENTEC,S/M,BH-EN-2000,IM006-23,1,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,13,CDT - ENDOSCOPIA,Gabinete de Endoscopios,Torvan Medical,4362SCSHG-20PSD2TSDS,5545,IM065-22,1,COMPRA DE SERVICIO,ENDOS,,,,1. PENDIENTE,
2026-1,12,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Impedanciómetro,Interacoustics,AT235,1048922,IM063-00,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,12,CDT - POLICLINICO DE OTORRINOLARINGOLOGIA,Impedanciómetro,Interacoustics,AT235,3006845,IM064-19,1,COMPRA DE SERVICIO,GAES,,,,1. PENDIENTE,
2026-1,12,IMAGENOLOGIA,Inyectora Medio de Contraste,BAYER,BAYER,60764873 201307,IM066-21,0,DADO DE BAJA,,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101553674,IM159-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555425,IM170-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555426,IM160-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555433,IM165-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555768,IM163-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101555769,IM166-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555772,IM169-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101555773,IM161-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5300,101556714,IM162-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101556715,IM164-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101556717,IM168-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,PABELLÓN CENTRAL,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500,101562828,IM167-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217780,IM152-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217783,IM151-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217788,IM150-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,12,URGENCIA ADULTO/PEDIÁTRICO,Lámpara Qx con Satélite,Trumpf,TRULIGHT 5500/5300,102217789,IM153-00,1,PENDIENTE,RUDOLF,,,,1. PENDIENTE,
2026-1,11,CDT - POLICLINICO DE UROLOGÍA,Lámpara Qx Simple,Maquet,Light led Lamp,AR010144,IM171-00,1,PENDIENTE,,,,,1. PENDIENTE,
2026-1,0,PABELLÓN CENTRAL,Lithoclast,EMS,Swiss LithoClast2,BG00326,IM044-00,1,PENDIENTE,,,,,1. PENDIENTE,
